order_id,order_date,customer_id,product_name,category,price,quantity_sold,product_cost,profit,stock_remaining,payment_method
ORD0933,2025-02-11,CUST376,Ravioli Ricotta & Spinach 400g,Pasta,6.8,5,4.1,13.5,128.0,Credit Card
ORD0934,2025-01-16,CUST794,Linguine Artisan 500g,Pasta,4.2,2,2.1,4.2,46.0,Debit Card
ORD0935,2025-06-28,CUST989,Soppressata Calabrese 350g,Cured Meat,10.5,1,6.8,3.7,53.0,Credit Card
ORD0936,2025-05-15,CUST684,Soppressata Calabrese 350g,Cured Meat,10.5,1,6.8,3.7,118.0,Debit Card
ORD0937,2025-12-04,CUST624,Chili Pepper Jam 200g,Preserves,6.2,5,3.1,15.5,0.0,PayPal
ORD0938,2025-12-27,CUST139,Gorgonzola Dolce 300g,Cheese,5.9,5,3.6,11.5,53.0,Cash
ORD0939,2025-08-17,CUST867,Soppressata Calabrese 350g,Cured Meat,10.5,4,6.8,14.8,83.0,Cash
ORD0940,2025-07-29,CUST868,Linguine Artisan 500g,Pasta,4.2,4,2.1,8.4,41.0,Cash
ORD0941,2025-10-03,CUST477,Chili Pepper Jam 200g,Preserves,6.2,4,3.1,12.4,31.0,PayPal
ORD0942,2025-01-24,CUST315,Fig Jam 300g,Preserves,5.9,3,2.9,9.0,145.0,Credit Card
ORD0943,2025-01-05,CUST171,Focaccia Genovese,Bakery,5.5,5,2.8,13.5,147.0,Cash
ORD0944,2025-12-07,CUST933,Prosciutto Crudo 200g,Cured Meat,8.9,4,5.4,14.0,81.0,Cash
ORD0945,2025-05-06,CUST674,Speck Alto Adige 250g,Cured Meat,7.8,5,4.9,14.5,41.0,PayPal
ORD0946,2025-03-21,CUST723,Fig Jam 300g,Preserves,5.9,4,2.9,12.0,73.0,PayPal
ORD0947,2025-12-28,CUST123,Linguine Artisan 500g,Pasta,4.2,5,2.1,10.5,76.0,Debit Card
ORD0948,2025-09-20,CUST250,Fig Jam 300g,Preserves,5.9,2,2.9,6.0,145.0,PayPal
ORD0949,2025-02-16,CUST477,Orange Marmalade 300g,Preserves,5.5,5,2.7,14.0,9.0,Credit Card
ORD0950,2025-03-07,CUST734,Speck Alto Adige 250g,Cured Meat,7.8,5,4.9,14.5,103.0,Debit Card
ORD0951,2025-02-10,CUST285,Nero d'Avola 750ml,Wine,16.5,1,10.2,6.3,31.0,Debit Card
ORD0952,2025-10-10,CUST128,Salame Napoli 300g,Cured Meat,6.5,4,3.9,10.4,116.0,Cash
ORD0953,2025-08-27,CUST902,Garlic Bread,Bakery,3.5,2,1.4,4.2,35.0,Credit Card
ORD0954,2025-08-13,CUST431,Nero d'Avola 750ml,Wine,16.5,1,10.2,6.3,60.0,Debit Card
ORD0955,2025-02-28,CUST427,Parmigiano Reggiano 500g,Cheese,14.9,1,9.2,5.7,38.0,Credit Card
ORD0956,2025-07-08,CUST737,Truffle Olive Oil 250ml,Olive Oil,12.9,2,7.9,10.0,83.0,PayPal
ORD0957,2025-09-26,CUST678,Speck Alto Adige 250g,Cured Meat,7.8,2,4.9,5.8,75.0,Cash
ORD0958,2025-11-11,CUST949,Artichoke Spread 200g,Preserves,6.8,4,3.5,13.2,84.0,PayPal
ORD0959,2025-10-31,CUST917,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,2,9.5,12.8,28.0,Debit Card
ORD0960,2025-06-14,CUST560,Salame Napoli 300g,Cured Meat,6.5,5,3.9,13.0,62.0,Credit Card
ORD0961,2025-08-12,CUST561,Pancetta Arrotolata 250g,Cured Meat,6.9,5,4.1,14.0,39.0,PayPal
ORD0962,2025-07-13,CUST284,Fig Jam 300g,Preserves,5.9,1,2.9,3.0,72.0,Debit Card
ORD0963,2025-05-13,CUST777,Extra Virgin Olive Oil 750ml,Olive Oil,15.9,4,9.5,25.6,102.0,Debit Card
ORD0964,2025-01-07,CUST357,Garlic Bread,Bakery,3.5,4,1.4,8.4,10.0,Debit Card
ORD0965,2025-11-24,CUST981,Prosciutto Crudo 200g,Cured Meat,8.9,1,5.4,3.5,19.0,Debit Card
ORD0966,2025-06-14,CUST183,Fig Jam 300g,Preserves,5.9,5,2.9,15.0,72.0,Cash
ORD0967,2025-02-04,CUST985,Chianti Classico 750ml,Wine,18.9,4,11.5,29.6,39.0,Credit Card
ORD0968,2025-09-09,CUST424,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,4,66.3,74.4,78.0,Debit Card
ORD0969,2025-10-20,CUST991,Chili Pepper Jam 200g,Preserves,6.2,1,3.1,3.1,93.0,PayPal
ORD0970,2025-12-31,CUST484,Garlic Bread,Bakery,3.5,1,1.4,2.1,68.0,Credit Card
ORD0971,2025-11-01,CUST899,Parmigiano Reggiano 500g,Cheese,14.9,2,9.2,11.4,140.0,Credit Card
ORD0972,2025-11-17,CUST410,Garlic Bread,Bakery,3.5,2,1.4,4.2,63.0,PayPal
ORD0973,2025-03-30,CUST978,Pitta Bread,Bakery,2.9,2,1.2,3.4,98.0,Debit Card
ORD0974,2025-03-12,CUST128,Salame Napoli 300g,Cured Meat,6.5,5,3.9,13.0,136.0,Debit Card
ORD0975,2025-08-10,CUST861,Truffle Pasta 250g,Pasta,7.9,4,4.8,12.4,136.0,Cash
ORD0976,2025-05-04,CUST456,Pecorino Romano 500g,Cheese,13.5,4,9.1,17.6,141.0,Cash
ORD0977,2025-07-15,CUST921,Artichoke Spread 200g,Preserves,6.8,2,3.5,6.6,58.0,Credit Card
ORD0978,2025-10-22,CUST325,Linguine Artisan 500g,Pasta,4.2,4,2.1,8.4,79.0,Debit Card
ORD0979,2025-12-26,CUST635,Focaccia Genovese,Bakery,5.5,2,2.8,5.4,5.0,PayPal
ORD0980,2025-03-12,CUST717,Linguine Artisan 500g,Pasta,4.2,2,2.1,4.2,126.0,Cash
ORD0981,2025-09-04,CUST127,Barolo Riserva 750ml,Wine,49.9,1,29.3,20.6,14.0,Credit Card
ORD0982,2025-12-03,CUST183,Orange Marmalade 300g,Preserves,5.5,4,2.7,11.2,94.0,Debit Card
ORD0983,2025-03-01,CUST323,Chili Pepper Jam 200g,Preserves,6.2,3,3.1,9.3,50.0,Credit Card
ORD0984,2025-12-12,CUST872,Salame Napoli 300g,Cured Meat,6.5,1,3.9,2.6,49.0,Debit Card
ORD0985,2025-07-02,CUST581,Prosciutto Crudo 200g,Cured Meat,8.9,5,5.4,17.5,132.0,Debit Card
ORD0986,2025-07-15,CUST344,Barolo Riserva 750ml,Wine,49.9,4,29.3,82.4,110.0,Credit Card
ORD0987,2025-01-09,CUST995,Parmigiano Reggiano 1kg,Cheese,27.9,2,18.5,18.8,97.0,Cash
ORD0988,2025-12-05,CUST596,Organic Olive Oil 1L,Olive Oil,18.5,5,11.2,36.5,36.0,Cash
ORD0989,2025-03-14,CUST658,Fresh Pasta 500g,Pasta,4.5,3,2.2,6.9,71.0,Debit Card
ORD0990,2025-04-07,CUST802,Chianti Classico 750ml,Wine,18.9,3,11.5,22.2,6.0,Debit Card
ORD0991,2025-05-21,CUST212,Salame Napoli 300g,Cured Meat,6.5,4,3.9,10.4,30.0,PayPal
ORD0992,2025-04-09,CUST607,Organic Olive Oil 1L,Olive Oil,18.5,4,11.2,29.2,54.0,PayPal
ORD0993,2025-07-08,CUST401,Prosciutto Crudo 200g,Cured Meat,8.9,3,5.4,10.5,13.0,PayPal
ORD0994,2025-09-03,CUST949,Focaccia Genovese,Bakery,5.5,3,2.8,8.1,35.0,Cash
ORD0995,2025-09-25,CUST192,Artichoke Spread 200g,Preserves,6.8,3,3.5,9.9,73.0,Cash
ORD0996,2025-07-03,CUST456,Fig Jam 300g,Preserves,5.9,5,2.9,15.0,23.0,Credit Card
ORD0997,2025-01-08,CUST727,Montepulciano d'Abruzzo Elévito 750ml,Wine,84.9,5,66.3,93.0,47.0,PayPal
ORD0998,2025-01-15,CUST351,Parmigiano Reggiano 500g,Cheese,14.9,2,9.2,11.4,1.0,PayPal
ORD0999,2025-06-13,CUST798,Chili Pepper Jam 200g,Preserves,6.2,4,3.1,12.4,77.0,Debit Card
ORD1000,2025-09-14,CUST932,Barolo Riserva 750ml,Wine,49.9,5,29.3,103.0,62.0,Credit Card
